,Suburb,Number of Rooms,Distance,Number of Bedroom,Bathroom,YearBuilt,"Price in $1,000,000",Population,Education Score,State,State Rank
5768,Elwood,3,7.2,3.0,2.0,2010.0,1.8,15153,1154,VIC,2790
5769,Essendon,2,7.5,2.0,1.0,1937.0,1.2,21240,1102,VIC,2667
5770,Essendon,2,7.5,2.0,2.0,2013.0,0.72,21240,1102,VIC,2667
5771,Essendon,2,7.5,2.0,1.0,1965.0,0.41,21240,1102,VIC,2667
5772,Essendon,3,7.5,3.0,2.0,2002.0,0.93,21240,1102,VIC,2667
5773,Fawkner,3,13.1,3.0,1.0,1960.0,0.65,14274,982,VIC,1057
5774,Fitzroy,2,2.1,2.0,1.0,2007.0,0.7,10431,1125,VIC,2732
5775,Flemington,4,3.4,4.0,2.0,1928.0,1.34,7025,1051,VIC,2212
5776,Forest Hill,3,15.4,3.0,1.0,1960.0,0.8,10780,1059,VIC,2314
5777,Frankston,3,38.0,3.0,1.0,1960.0,0.57,37331,981,VIC,1042
5778,Glenroy,3,11.2,3.0,1.0,2003.0,0.512,23792,1014,VIC,1652
5779,Greensborough,5,16.1,5.0,3.0,1960.0,1.05,21070,1061,VIC,2351
5780,Greensborough,3,16.1,3.0,2.0,1954.0,0.895,21070,1061,VIC,2351
5781,Greensborough,5,16.1,4.0,3.0,1980.0,0.88,21070,1061,VIC,2351
5782,Greensborough,4,16.1,4.0,2.0,1980.0,0.925,21070,1061,VIC,2351
5783,Greenvale,4,20.4,4.0,2.0,2011.0,0.715,21274,1016,VIC,1683
5784,Greenvale,4,20.4,4.0,2.0,2014.0,0.8405,21274,1016,VIC,1683
5785,Hampton,4,13.8,4.0,2.0,1950.0,1.6,13518,1143,VIC,2769
5786,Hampton,2,13.8,2.0,1.0,1992.0,1.285,13518,1143,VIC,2769
5787,Hampton,2,13.8,2.0,1.0,2007.0,0.685,13518,1143,VIC,2769
5788,Hampton,2,13.8,2.0,1.0,1967.0,0.878,13518,1143,VIC,2769
5789,Hampton East,3,13.8,3.0,2.0,1994.0,0.957,5069,1097,VIC,2641
5790,Hawthorn,3,5.3,3.0,2.0,2000.0,1.236,22322,1169,VIC,2813
5791,Hawthorn,4,5.3,4.0,3.0,1970.0,2.01,22322,1169,VIC,2813
5792,Hawthorn,2,5.3,2.0,1.0,1910.0,1.682,22322,1169,VIC,2813
5793,Heidelberg,3,8.9,3.0,2.0,2000.0,0.781,7360,1119,VIC,2721
5794,Ivanhoe,3,7.8,3.0,2.0,1997.0,0.975,13374,1136,VIC,2752
5795,Keilor Downs,4,15.5,4.0,2.0,1982.0,0.67,9857,950,VIC,587
5796,Keilor Downs,3,15.5,3.0,1.0,1990.0,0.575,9857,950,VIC,587
5797,Kensington,2,3.4,2.0,2.0,2015.0,0.876,10745,1146,VIC,2778
5798,Kew,2,5.4,2.0,1.0,1960.0,0.797,24499,1160,VIC,2799
5799,Lalor,3,16.3,3.0,1.0,1985.0,0.56,23219,931,VIC,352
5800,Lalor,2,16.3,2.0,1.0,1960.0,0.5115,23219,931,VIC,352
5801,Malvern East,3,8.4,3.0,1.0,1930.0,1.69,22296,1141,VIC,2764
5802,Maribyrnong,3,4.3,3.0,2.0,1990.0,0.815,12573,1078,VIC,2507
5803,Meadow Heights,3,17.4,3.0,1.0,1975.0,0.467,14890,901,VIC,162
5804,Melton,4,31.7,4.0,2.0,1970.0,0.405,7953,848,VIC,17
5805,Melton South,3,29.8,3.0,1.0,1980.0,0.465,11362,869,VIC,47
5806,Mill Park,2,17.9,2.0,1.0,2005.0,0.428,28712,980,VIC,1026
5807,Mill Park,4,17.9,4.0,2.0,2001.0,0.7225,28712,980,VIC,1026
5808,Mill Park,2,17.9,2.0,1.0,1985.0,0.421,28712,980,VIC,1026
5809,Moonee Ponds,1,6.2,1.0,1.0,1970.0,0.286,16224,1116,VIC,2708
5810,Mordialloc,4,21.5,4.0,2.0,1975.0,0.92,8886,1074,VIC,2480
5811,Mount Evelyn,3,31.6,3.0,1.0,1930.0,0.62,9799,992,VIC,1225
5812,Mount Waverley,3,14.2,3.0,1.0,1196.0,1.2,35340,1104,VIC,2674
5813,Mulgrave,3,18.8,3.0,1.0,1965.0,0.865,19889,1042,VIC,2074
5814,Murrumbeena,4,10.1,4.0,1.0,1920.0,1.92,9996,1116,VIC,2707
5815,Newport,3,6.2,3.0,1.0,1900.0,1.23,13658,1113,VIC,2700
5816,Newport,3,6.2,3.0,1.0,1940.0,1.22,13658,1113,VIC,2700
5817,Noble Park,3,22.7,3.0,1.0,1960.0,0.66,32257,934,VIC,384
5818,North Melbourne,2,1.8,2.0,2.0,2011.0,0.57,14953,1138,VIC,2759
5819,North Warrandyte,5,21.1,5.0,3.0,1980.0,1.55,3027,1119,VIC,2719
5820,Northcote,3,5.3,3.0,1.0,1910.0,1.35,25276,1150,VIC,2784
5821,Nunawading,4,15.4,4.0,2.0,1970.0,1.075,12413,1082,VIC,2541
5822,Oak Park,4,11.2,4.0,2.0,2001.0,1.071888,6714,1079,VIC,2516
5823,Oak Park,2,11.2,2.0,1.0,2014.0,0.56,6714,1079,VIC,2516
5824,Oakleigh,5,12.3,5.0,2.0,1935.0,1.75,8442,1080,VIC,2530
5825,Oakleigh East,3,12.3,3.0,1.0,1960.0,1.21,6804,1069,VIC,2419
5826,Parkdale,4,21.5,4.0,2.0,1970.0,1.3,12308,1092,VIC,2600
5827,Parkdale,3,21.5,3.0,2.0,2007.0,1.4,12308,1092,VIC,2600
5828,Pascoe Vale,2,8.5,2.0,1.0,1940.0,0.74,18171,1069,VIC,2418
5829,Port Melbourne,2,3.5,2.0,1.0,2000.0,0.816,17633,1138,VIC,2756
5830,Port Melbourne,3,3.5,3.0,1.0,2008.0,0.8,17633,1138,VIC,2756
5831,Prahran,2,4.6,2.0,1.0,1920.0,1.02,12203,1159,VIC,2798
5832,Prahran,2,4.6,2.0,2.0,1970.0,0.66,12203,1159,VIC,2798
5833,Preston,3,8.4,3.0,2.0,1940.0,1.242,33790,1075,VIC,2487
5834,Preston,2,8.4,2.0,2.0,1940.0,0.66,33790,1075,VIC,2487
5835,Preston,5,8.4,5.0,3.0,2014.0,1.35,33790,1075,VIC,2487
5836,Preston,3,8.4,3.0,3.0,2008.0,1.02,33790,1075,VIC,2487
5837,Reservoir,5,12.0,5.0,3.0,1960.0,0.912,51096,1015,VIC,1674
5838,Reservoir,3,12.0,3.0,1.0,1960.0,0.685,51096,1015,VIC,1674
5839,Reservoir,1,12.0,1.0,1.0,1980.0,0.27,51096,1015,VIC,1674
5840,Reservoir,3,12.0,3.0,1.0,1950.0,0.911,51096,1015,VIC,1674
5841,Richmond,2,2.4,2.0,2.0,1940.0,0.8905,28587,1139,VIC,2760
5842,Richmond,1,2.4,1.0,1.0,1970.0,0.355,28587,1139,VIC,2760
5843,Richmond,3,2.4,3.0,1.0,1900.0,1.53,28587,1139,VIC,2760
5844,Riddells Creek,4,47.4,4.0,2.0,2011.0,0.817,4390,1020,VIC,1756
5845,Ringwood,3,19.9,3.0,2.0,1980.0,1.085,19144,1051,VIC,2215
5846,Ringwood North,3,19.9,3.0,1.0,1955.0,0.75,9964,1078,VIC,2509
5847,Rowville,4,23.5,4.0,2.0,1985.0,0.86,33571,1032,VIC,1952
5848,Sandhurst,4,34.7,4.0,2.0,2010.0,0.645,5211,1067,VIC,2406
5849,Sandringham,4,15.2,4.0,2.0,1998.0,1.77,10926,1137,VIC,2753
5850,Sandringham,5,15.2,5.0,3.0,1980.0,2.25,10926,1137,VIC,2753
5851,Seddon,3,5.1,3.0,1.0,1920.0,1.085,5143,1132,VIC,2744
5852,South Yarra,2,2.7,2.0,1.0,1970.0,0.945,25028,1167,VIC,2811
5853,Sunshine West,4,10.5,4.0,2.0,1999.0,0.78,18552,922,VIC,287
5854,Surrey Hills,5,10.2,5.0,3.0,1945.0,2.0,13655,1156,VIC,2792
5855,Templestowe,4,15.5,4.0,2.0,2005.0,1.45,16966,1087,VIC,2576
5856,Templestowe,4,15.5,4.0,3.0,1995.0,1.86,16966,1087,VIC,2576
5857,Thomastown,3,15.3,3.0,1.0,1980.0,0.46,20234,914,VIC,235
5858,Thomastown,3,15.3,3.0,1.0,1970.0,0.651,20234,914,VIC,235
5859,Thomastown,3,15.3,3.0,1.0,1950.0,0.831,20234,914,VIC,235
5860,Thornbury,3,7.0,3.0,1.0,1960.0,1.25,19005,1117,VIC,2711
5861,Toorak,3,4.1,3.0,1.0,1970.0,0.64,12817,1177,VIC,2818
5862,Travancore,2,4.3,2.0,1.0,1996.0,0.856,2116,1128,VIC,2740
5863,Vermont,4,17.2,4.0,2.0,1960.0,1.235,10993,1084,VIC,2561
5864,Vermont South,4,17.2,4.0,2.0,2003.0,1.29,11954,1074,VIC,2479
5865,Wantirna,4,14.7,4.0,2.0,1980.0,1.0,14237,1045,VIC,2131
5866,Wantirna South,6,14.7,6.0,2.0,2001.0,1.18,20754,1053,VIC,2248
5867,Windsor,2,4.6,2.0,1.0,1892.0,0.9575,7273,1144,VIC,2771
5868,Windsor,3,4.6,3.0,2.0,1905.0,2.08,7273,1144,VIC,2771
5869,Yallambie,3,12.7,3.0,2.0,1990.0,0.852,4161,1082,VIC,2545
5870,Abbotsford,2,3.0,2.0,1.0,1970.0,0.505,9088,1163,VIC,2804
5871,Abbotsford,3,3.0,3.0,1.0,1960.0,1.4025,9088,1163,VIC,2804
5872,Airport West,2,10.4,2.0,1.0,1950.0,0.65,8173,1014,VIC,1659
5873,Airport West,3,10.4,3.0,2.0,2011.0,0.856,8173,1014,VIC,1659
5874,Albert Park,3,3.0,3.0,1.0,1890.0,1.505,6044,1153,VIC,2788
5875,Albion,3,10.5,3.0,2.0,2013.0,0.6,4334,982,VIC,1046
5876,Altona,3,11.0,3.0,1.0,1960.0,1.005,11490,1054,VIC,2271
5877,Armadale,2,6.3,2.0,1.0,1967.0,0.41,9368,1167,VIC,2810
5878,Armadale,3,6.3,3.0,2.0,1952.0,1.85,9368,1167,VIC,2810
5879,Ascot Vale,3,4.3,3.0,2.0,1915.0,1.53,15197,1093,VIC,2613
5880,Ascot Vale,3,4.3,3.0,1.0,1910.0,0.865,15197,1093,VIC,2613
5881,Ascot Vale,3,4.3,3.0,2.0,2000.0,1.082,15197,1093,VIC,2613
5882,Avondale Heights,4,9.5,4.0,2.0,1960.0,0.835,12388,1003,VIC,1451
5883,Balwyn,2,7.9,2.0,1.0,1975.0,0.725,13495,1139,VIC,2761
5884,Balwyn,2,7.9,2.0,1.0,1960.0,0.602,13495,1139,VIC,2761
5885,Balwyn,2,7.9,2.0,2.0,2007.0,0.83,13495,1139,VIC,2761
5886,Balwyn North,3,9.7,3.0,2.0,1985.0,1.3,21302,1127,VIC,2737
5887,Balwyn North,3,9.7,3.0,2.0,2001.0,1.33,21302,1127,VIC,2737
5888,Balwyn North,4,9.7,4.0,3.0,2006.0,2.05,21302,1127,VIC,2737
5889,Balwyn North,5,9.7,5.0,2.0,1940.0,1.94,21302,1127,VIC,2737
5890,Balwyn North,3,9.7,3.0,1.0,1955.0,1.59,21302,1127,VIC,2737
5891,Balwyn North,2,9.7,2.0,1.0,1970.0,0.725,21302,1127,VIC,2737
5892,Bayswater,4,23.2,4.0,2.0,1975.0,0.705,12262,997,VIC,1337
5893,Beaumaris,4,17.3,4.0,3.0,2014.0,2.2,13947,1129,VIC,2742
5894,Bentleigh,2,11.4,2.0,1.0,1970.0,0.42,17921,1117,VIC,2709
5895,Bentleigh,4,11.4,4.0,2.0,1920.0,1.479,17921,1117,VIC,2709
5896,Bentleigh,4,11.4,4.0,3.0,1950.0,1.35,17921,1117,VIC,2709
5897,Bentleigh East,4,13.8,4.0,2.0,2003.0,1.655,30159,1089,VIC,2581
5898,Bentleigh East,3,13.8,3.0,2.0,1950.0,1.43,30159,1089,VIC,2581
5899,Berwick,4,35.2,4.0,2.0,1977.0,0.667,50298,1029,VIC,1901
5900,Berwick,4,35.2,4.0,2.0,2004.0,0.74,50298,1029,VIC,1901
5901,Black Rock,3,17.3,3.0,2.0,1980.0,1.08,6389,1135,VIC,2747
5902,Brighton East,3,10.3,3.0,4.0,2012.0,1.7508,16757,1131,VIC,2743
5903,Brighton East,4,10.3,4.0,1.0,1948.0,1.605,16757,1131,VIC,2743
5904,Brighton East,2,10.3,2.0,1.0,1985.0,1.035,16757,1131,VIC,2743
5905,Broadmeadows,3,14.0,3.0,1.0,2000.0,0.505,12524,900,VIC,158
5906,Brooklyn,3,6.4,3.0,2.0,2010.0,0.663,1979,1022,VIC,1795
5907,Brunswick,2,5.2,2.0,1.0,1890.0,0.86,24896,1144,VIC,2772
5908,Brunswick,3,5.2,3.0,2.0,1920.0,1.405,24896,1144,VIC,2772
5909,Brunswick,2,5.2,2.0,1.0,1970.0,0.46,24896,1144,VIC,2772
5910,Brunswick East,4,4.0,4.0,2.0,1920.0,1.21,13279,1162,VIC,2803
5911,Brunswick West,2,5.2,2.0,1.0,1970.0,0.46,14746,1113,VIC,2702
5912,Brunswick West,1,5.2,1.0,1.0,1975.0,0.2631,14746,1113,VIC,2702
5913,Brunswick West,5,5.2,5.0,1.0,1940.0,1.075,14746,1113,VIC,2702
5914,Bulleen,4,10.8,4.0,2.0,2011.0,0.95,11219,1061,VIC,2350
5915,Bulleen,1,10.8,1.0,1.0,1999.0,1.31,11219,1061,VIC,2350
5916,Bundoora,4,12.1,4.0,2.0,2004.0,0.88,28068,1023,VIC,1815
5917,Burnley,3,2.4,3.0,2.0,2014.0,1.8375,794,1165,VIC,2808
5918,Burnside Heights,3,14.8,4.0,2.0,2007.0,0.593,6377,1005,VIC,1488
5919,Burwood,7,10.4,7.0,4.0,1950.0,1.642,15147,1095,VIC,2630
5920,Burwood East,3,14.7,3.0,2.0,1999.0,0.78,10675,1063,VIC,2365
5921,Camberwell,3,7.7,3.0,2.0,1997.0,1.29,21965,1156,VIC,2793
5922,Canterbury,3,8.4,3.0,2.0,1910.0,1.93,7800,1165,VIC,2807
5923,Carlton,2,1.6,2.0,2.0,2008.0,1.1,16055,1144,VIC,2770
5924,Carnegie,3,10.1,3.0,2.0,2008.0,1.042,17909,1123,VIC,2729
5925,Carnegie,3,10.1,3.0,2.0,1940.0,1.45,17909,1123,VIC,2729
5926,Carrum Downs,4,34.9,4.0,2.0,2010.0,0.525,21976,938,VIC,421
5927,Caulfield East,2,8.4,2.0,1.0,1960.0,0.3,1293,1118,VIC,2712
5928,Caulfield North,2,7.8,2.0,1.0,1900.0,1.4175,16903,1158,VIC,2796
5929,Chadstone,2,11.7,2.0,1.0,1970.0,0.51,9552,1085,VIC,2570
5930,Cheltenham,2,17.9,2.0,1.0,1972.0,0.601,23992,1072,VIC,2459
5931,Cheltenham,3,17.9,3.0,1.0,1950.0,1.145,23992,1072,VIC,2459
5932,Chirnside Park,4,27.1,4.0,2.0,1996.0,0.911982,11779,1014,VIC,1658
5933,Clayton,4,16.7,4.0,2.0,1970.0,1.04,18988,1076,VIC,2493
5934,Clayton South,3,17.5,3.0,2.0,2006.0,0.7,13381,1004,VIC,1464
5935,Clifton Hill,3,3.6,3.0,1.0,1900.0,1.46,6606,1177,VIC,2819
5936,Clifton Hill,2,3.6,2.0,1.0,1968.0,0.556,6606,1177,VIC,2819
5937,Coburg North,3,6.7,3.0,2.0,1960.0,0.865,8327,1080,VIC,2531
5938,Collingwood,2,2.0,2.0,1.0,1880.0,1.135,9179,1109,VIC,2690
5939,Collingwood,2,2.0,2.0,1.0,1890.0,0.9,9179,1109,VIC,2690
5940,Craigieburn,3,20.6,3.0,2.0,1990.0,0.499,65178,968,VIC,879
5941,Craigieburn,6,20.6,6.0,2.0,1997.0,0.506,65178,968,VIC,879
5942,Craigieburn,3,20.6,3.0,2.0,2010.0,0.43,65178,968,VIC,879
5943,Craigieburn,3,20.6,3.0,2.0,2010.0,0.42,65178,968,VIC,879
5944,Cremorne,2,2.4,2.0,2.0,2007.0,0.57,2158,1174,VIC,2816
5945,Cremorne,2,2.4,2.0,1.0,1900.0,1.253,2158,1174,VIC,2816
5946,Croydon,3,23.0,3.0,1.0,1960.0,0.637,28608,1021,VIC,1775
5947,Croydon Hills,4,23.0,4.0,2.0,1985.0,0.905,4839,1061,VIC,2343
5948,Croydon North,4,23.0,4.0,1.0,1950.0,0.835,8092,1047,VIC,2154
5949,Derrimut,4,14.7,4.0,2.0,2010.0,0.61,8651,993,VIC,1254
5950,Dingley Village,4,22.2,4.0,2.0,2004.0,1.255,10495,1021,VIC,1779
5951,Dingley Village,2,22.2,2.0,1.0,1980.0,0.595,10495,1021,VIC,1779
5952,Doncaster East,3,14.3,3.0,2.0,2010.0,0.871,30926,1075,VIC,2485
5953,Doncaster East,3,14.3,3.0,2.0,1960.0,1.451,30926,1075,VIC,2485
5954,Doncaster East,3,14.3,3.0,2.0,1966.0,1.385,30926,1075,VIC,2485
5955,Doncaster East,3,14.3,3.0,2.0,2007.0,1.36,30926,1075,VIC,2485
5956,Edithvale,6,27.0,6.0,4.0,2011.0,1.85,6276,1077,VIC,2500
5957,Edithvale,2,27.0,2.0,1.0,1975.0,0.6125,6276,1077,VIC,2500
5958,Eltham,6,18.0,6.0,3.0,1980.0,0.855,18847,1097,VIC,2640
5959,Eltham,3,18.0,3.0,1.0,1985.0,0.855,18847,1097,VIC,2640
5960,Eltham North,4,18.0,4.0,3.0,1995.0,0.895,6830,1094,VIC,2626
5961,Elwood,2,7.2,2.0,1.0,1940.0,0.902,15153,1154,VIC,2790
5962,Elwood,2,7.2,2.0,1.0,1930.0,1.41,15153,1154,VIC,2790
5963,Elwood,3,7.2,3.0,2.0,1997.0,1.36,15153,1154,VIC,2790
5964,Epping,3,19.6,3.0,2.0,1975.0,0.5,33489,960,VIC,738
5965,Epping,3,19.6,3.0,2.0,1990.0,0.573,33489,960,VIC,738
5966,Epping,3,19.6,3.0,2.0,2013.0,0.3805,33489,960,VIC,738
5967,Epping,3,19.6,3.0,2.0,2005.0,0.465,33489,960,VIC,738
5968,Epping,4,19.6,4.0,2.0,1985.0,0.545,33489,960,VIC,738
5969,Essendon,2,7.5,2.0,1.0,1950.0,1.98,21240,1102,VIC,2667
5970,Essendon,3,7.5,3.0,2.0,2011.0,0.83,21240,1102,VIC,2667
5971,Essendon,3,7.5,3.0,2.0,2007.0,0.886,21240,1102,VIC,2667
5972,Essendon,1,7.5,1.0,1.0,1970.0,0.28,21240,1102,VIC,2667
5973,Essendon North,2,8.2,2.0,1.0,1970.0,0.445,3071,1055,VIC,2276
5974,Essendon West,3,7.5,3.0,3.0,1940.0,1.05,1559,1095,VIC,2629
5975,Fawkner,4,13.1,4.0,2.0,1960.0,0.8,14274,982,VIC,1057
5976,Fawkner,2,13.1,2.0,1.0,1960.0,0.786,14274,982,VIC,1057
5977,Fawkner,3,13.1,3.0,1.0,2003.0,0.577,14274,982,VIC,1057
5978,Ferntree Gully,2,24.8,2.0,2.0,2011.0,0.617,27398,999,VIC,1362
5979,Flemington,2,3.4,2.0,1.0,1900.0,0.99,7025,1051,VIC,2212
5980,Footscray,2,5.1,2.0,1.0,2010.0,0.455,17131,1084,VIC,2560
5981,Forest Hill,2,15.4,2.0,1.0,2001.0,0.68,10780,1059,VIC,2314
5982,Frankston South,4,38.0,4.0,3.0,1890.0,1.4,18801,1056,VIC,2290
5983,Gladstone Park,3,12.9,3.0,1.0,1975.0,0.755,8213,945,VIC,526
5984,Gladstone Park,4,12.9,4.0,2.0,1980.0,0.635,8213,945,VIC,526
5985,Glen Iris,2,7.3,2.0,1.0,1875.0,0.762,26131,1159,VIC,2797
5986,Glen Iris,3,7.3,3.0,2.0,1995.0,1.501,26131,1159,VIC,2797
5987,Glen Waverley,4,16.7,4.0,2.0,1961.0,1.1,42642,1100,VIC,2663
5988,Glen Waverley,3,16.7,3.0,2.0,1980.0,1.135,42642,1100,VIC,2663
5989,Glenroy,3,11.2,3.0,1.0,1960.0,0.865,23792,1014,VIC,1652
5990,Glenroy,1,11.2,1.0,1.0,1980.0,0.3625,23792,1014,VIC,1652
5991,Glenroy,3,11.2,3.0,1.0,1960.0,0.922,23792,1014,VIC,1652
5992,Glenroy,3,11.2,3.0,2.0,1960.0,0.9635,23792,1014,VIC,1652
5993,Greensborough,3,16.1,3.0,1.0,1962.0,0.74,21070,1061,VIC,2351
5994,Greenvale,5,20.4,5.0,2.0,1980.0,0.75,21274,1016,VIC,1683
5995,Greenvale,4,20.4,4.0,2.0,2004.0,0.73,21274,1016,VIC,1683
5996,Greenvale,3,20.4,3.0,2.0,1985.0,0.77,21274,1016,VIC,1683
5997,Greenvale,3,20.4,3.0,2.0,2013.0,0.55,21274,1016,VIC,1683
5998,Hawthorn,3,5.3,3.0,1.0,1890.0,1.955,22322,1169,VIC,2813
5999,Hawthorn,3,5.3,3.0,1.0,1900.0,1.702,22322,1169,VIC,2813
6000,Hawthorn East,2,6.2,2.0,1.0,1970.0,0.8025,14834,1164,VIC,2806
6001,Hawthorn East,1,6.2,1.0,1.0,1960.0,0.441,14834,1164,VIC,2806
6002,Hawthorn East,2,6.2,2.0,1.0,1970.0,0.5,14834,1164,VIC,2806
6003,Heidelberg,2,8.9,2.0,1.0,1985.0,0.738,7360,1119,VIC,2721
6004,Heidelberg Heights,3,8.8,3.0,1.0,1945.0,0.8,6758,1078,VIC,2506
6005,Heidelberg Heights,2,8.8,2.0,1.0,2013.0,0.68,6758,1078,VIC,2506
6006,Heidelberg West,3,8.8,3.0,1.0,1960.0,0.605,5252,1002,VIC,1429
6007,Heidelberg West,3,8.8,3.0,1.0,1950.0,0.58,5252,1002,VIC,1429
6008,Highett,3,16.0,3.0,2.0,1960.0,1.6,12016,1101,VIC,2665
6009,Hoppers Crossing,3,18.4,3.0,2.0,1999.0,0.52,37216,943,VIC,479
6010,Hoppers Crossing,3,18.4,3.0,2.0,1974.0,0.5531,37216,943,VIC,479
6011,Hoppers Crossing,3,18.4,3.0,1.0,1995.0,0.505,37216,943,VIC,479
6012,Hoppers Crossing,4,18.4,4.0,2.0,1990.0,0.68,37216,943,VIC,479
6013,Hoppers Crossing,3,18.4,3.0,1.0,1980.0,0.4425,37216,943,VIC,479
6014,Hughesdale,3,12.3,3.0,2.0,2000.0,1.2035,7563,1099,VIC,2653
6015,Ivanhoe,3,7.8,3.0,1.0,1950.0,1.475,13374,1136,VIC,2752
6016,Ivanhoe East,3,7.8,3.0,1.0,1930.0,1.64,3762,1150,VIC,2783
6017,Jacana,3,14.0,3.0,1.0,1960.0,0.5905,2187,923,VIC,293
6018,Keilor,3,14.5,3.0,1.0,1965.0,0.895,5906,1033,VIC,1966
6019,Keilor Downs,4,15.5,4.0,2.0,1980.0,0.79,9857,950,VIC,587
6020,Keilor East,3,11.7,3.0,1.0,1965.0,0.825,15078,1018,VIC,1709
6021,Kensington,1,3.4,1.0,1.0,2008.0,0.4,10745,1146,VIC,2778
6022,Kensington,1,3.4,1.0,1.0,2006.0,0.715,10745,1146,VIC,2778
6023,Kew,3,5.4,3.0,1.0,1920.0,1.3,24499,1160,VIC,2799
6024,Kew,2,5.4,2.0,1.0,1995.0,0.825,24499,1160,VIC,2799
6025,Kew East,4,7.3,4.0,1.0,1910.0,2.258,6620,1137,VIC,2754
6026,Keysborough,4,25.2,4.0,2.0,2005.0,1.25,30018,988,VIC,1160
6027,Kings Park,5,14.0,5.0,2.0,1972.0,0.52,8203,867,VIC,42
6028,Knoxfield,4,23.3,4.0,2.0,1994.0,1.218,7645,1025,VIC,1841
6029,Lalor,3,16.3,3.0,2.0,1980.0,0.6,23219,931,VIC,352
6030,Lalor,3,16.3,3.0,1.0,1970.0,0.487,23219,931,VIC,352
6031,Lalor,3,16.3,3.0,1.0,1975.0,0.572,23219,931,VIC,352
6032,Lower Plenty,2,14.6,2.0,2.0,1995.0,0.65,3962,1083,VIC,2558
6033,Malvern,3,5.9,3.0,2.0,1920.0,1.7,9929,1165,VIC,2809
6034,Malvern East,3,8.4,3.0,1.0,1980.0,1.06,22296,1141,VIC,2764
6035,Maribyrnong,2,4.3,2.0,1.0,1980.0,0.53,12573,1078,VIC,2507
6036,Maribyrnong,2,4.3,2.0,1.0,1940.0,0.45,12573,1078,VIC,2507
6037,Maribyrnong,2,4.3,2.0,1.0,2000.0,0.353,12573,1078,VIC,2507
6038,McKinnon,2,11.4,2.0,1.0,1920.0,1.25,6878,1126,VIC,2736
6039,Melbourne,2,0.0,2.0,1.0,1976.0,0.72,54941,1146,VIC,2777
6040,Melton,3,31.7,3.0,1.0,1975.0,0.295,7953,848,VIC,17
6041,Melton South,4,29.8,4.0,2.0,1990.0,0.3475,11362,869,VIC,47
6042,Melton West,3,31.7,3.0,2.0,1985.0,0.41,8784,886,VIC,89
6043,Mentone,5,20.0,5.0,2.0,1975.0,1.485,13197,1082,VIC,2546
6044,Middle Park,3,3.0,3.0,2.0,1885.0,1.75,4000,1168,VIC,2812
6045,Mill Park,5,17.9,5.0,2.0,1970.0,0.725,28712,980,VIC,1026
6046,Mitcham,2,17.2,2.0,1.0,2011.0,0.695,16795,1092,VIC,2602
6047,Mitcham,2,17.2,2.0,1.0,1975.0,0.655,16795,1092,VIC,2602
6048,Mitcham,3,17.2,3.0,1.0,1975.0,0.775,16795,1092,VIC,2602
6049,Mitcham,3,17.2,3.0,1.0,1960.0,0.82,16795,1092,VIC,2602
6050,Mitcham,2,17.2,2.0,1.0,1960.0,0.883,16795,1092,VIC,2602
6051,Mont Albert,4,10.2,4.0,2.0,1910.0,1.462,4948,1153,VIC,2787
6052,Montmorency,3,16.2,3.0,2.0,2003.0,0.96,9250,1081,VIC,2536
6053,Montmorency,3,16.2,3.0,1.0,1980.0,0.9,9250,1081,VIC,2536
6054,Montmorency,3,16.2,3.0,1.0,1955.0,0.806,9250,1081,VIC,2536
6055,Montmorency,4,16.2,4.0,3.0,1993.0,0.98,9250,1081,VIC,2536
6056,Murrumbeena,4,10.1,4.0,2.0,1920.0,1.54,9996,1116,VIC,2707
6057,Murrumbeena,1,10.1,1.0,1.0,2000.0,0.47,9996,1116,VIC,2707
6058,Noble Park,3,22.7,3.0,1.0,1963.0,0.73,32257,934,VIC,384
6059,Noble Park,3,22.7,3.0,1.0,1960.0,0.676,32257,934,VIC,384
6060,Noble Park,4,22.7,4.0,2.0,1980.0,0.805,32257,934,VIC,384
6061,North Melbourne,2,1.8,2.0,1.0,1910.0,1.126,14953,1138,VIC,2759
6062,North Melbourne,2,1.8,2.0,1.0,1900.0,0.799,14953,1138,VIC,2759
6063,North Melbourne,3,1.8,3.0,1.0,1990.0,1.285,14953,1138,VIC,2759
6064,Northcote,3,5.3,3.0,1.0,1905.0,1.512,25276,1150,VIC,2784
6065,Northcote,2,5.3,2.0,1.0,1900.0,1.26,25276,1150,VIC,2784
6066,Nunawading,3,15.4,3.0,2.0,2014.0,0.777,12413,1082,VIC,2541
6067,Oakleigh,2,12.3,2.0,1.0,1940.0,1.225,8442,1080,VIC,2530
6068,Oakleigh East,4,12.3,4.0,2.0,1997.0,0.912,6804,1069,VIC,2419
6069,Ormond,4,11.4,4.0,3.0,1920.0,1.565,8328,1115,VIC,2705
6070,Parkdale,2,21.5,2.0,1.0,1940.0,1.27,12308,1092,VIC,2600
6071,Parkdale,5,21.5,5.0,2.0,1940.0,1.485,12308,1092,VIC,2600
6072,Parkdale,4,21.5,4.0,2.0,1980.0,1.1375,12308,1092,VIC,2600
6073,Parkdale,3,21.5,3.0,1.0,1950.0,1.415,12308,1092,VIC,2600
6074,Pascoe Vale,3,8.5,3.0,1.0,1960.0,0.876,18171,1069,VIC,2418
6075,Pascoe Vale,3,8.5,3.0,1.0,1950.0,0.736,18171,1069,VIC,2418
6076,Pascoe Vale,3,8.5,3.0,1.0,1993.0,0.755,18171,1069,VIC,2418
